step,loss,accuracy
182,7.445494651794434,0.06783040364583333
183,7.425005078315735,0.06656901041666666
184,7.350282192230225,0.07743326822916666
185,7.364744782447815,0.0699462890625
186,7.31319272518158,0.06941731770833334
187,7.322412967681885,0.07051595052083334
188,7.314199686050415,0.07320149739583333
189,7.302633285522461,0.07450358072916667
190,7.363404393196106,0.07417805989583333
191,7.339280724525452,0.07368977864583333
192,7.317685604095459,0.0738525390625
193,7.247296333312988,0.074951171875
194,7.267381429672241,0.08015950520833334
195,7.314260482788086,0.06868489583333333
196,7.307090163230896,0.0784912109375
197,7.3185875415802,0.075927734375
198,7.293702244758606,0.07442220052083333
199,7.285247087478638,0.0828857421875
200,7.339590430259705,0.07572428385416667
201,7.277687430381775,0.07438151041666667
202,7.364057660102844,0.074951171875
203,7.252106308937073,0.07926432291666667
204,7.317322731018066,0.0782470703125
205,7.212488532066345,0.08418782552083334
206,7.265831708908081,0.07906087239583334
207,7.228082299232483,0.08349609374999999
208,7.1868815422058105,0.08308919270833333
209,7.220622420310974,0.08251953124999999
210,7.236949563026428,0.08369954427083333
211,7.182052493095398,0.08569335937500001
212,7.194914937019348,0.08536783854166667
213,7.2795469760894775,0.08304850260416666
214,7.211023807525635,0.08207194010416667
215,7.248207688331604,0.08272298177083333
216,7.179556369781494,0.08821614583333333
217,7.23251736164093,0.08349609375000001
218,7.1660414934158325,0.08744303385416666
219,7.149642586708069,0.08784993489583333
220,7.238096594810486,0.08178710937500001
221,7.262136459350586,0.08251953124999999
222,7.225879073143005,0.08178710937499999
223,7.25861132144928,0.08284505208333333
224,7.26927125453949,0.085205078125
225,7.2378740310668945,0.08719889322916667
226,7.277181506156921,0.086669921875
227,7.194444298744202,0.08959960937500001
228,7.181829214096069,0.0899658203125
229,7.121039032936096,0.083740234375
230,7.167780160903931,0.08463541666666667
231,7.166276335716248,0.0899658203125
232,7.255851864814758,0.0841064453125
233,7.124202251434326,0.08878580729166667
234,7.060939192771912,0.09395345052083333
235,7.098114490509033,0.0894775390625
236,7.10658597946167,0.09419759114583333
237,7.180513620376587,0.08642578125
238,7.234416484832764,0.0860595703125
239,7.099420785903931,0.09358723958333333
240,7.201068043708801,0.0888671875
241,7.187050700187683,0.09179687500000001
242,7.150045990943909,0.08744303385416667
243,7.070882797241211,0.09965006510416666
244,7.1622655391693115,0.08740234374999999
245,7.257447004318237,0.08740234374999999
246,7.089731693267822,0.09138997395833333
247,7.142988562583923,0.08683268229166667
248,7.086207270622253,0.09086100260416667
249,7.191452383995056,0.09191894531250001
250,7.124679803848267,0.09159342447916667
251,7.093387246131897,0.09281412760416667
252,7.105465054512024,0.090087890625
253,7.058550953865051,0.098388671875
254,7.1296844482421875,0.0887451171875
255,7.170871019363403,0.0858154296875
256,7.037452459335327,0.09916178385416667
257,7.133511185646057,0.09684244791666667
258,7.190881729125977,0.08858235677083334
259,7.049843192100525,0.0936279296875
260,7.102688312530518,0.09301757812500001
261,7.0829386711120605,0.09440104166666667
262,7.1659934520721436,0.09138997395833333
263,6.93740451335907,0.1021728515625
264,7.1067211627960205,0.09847005208333333
265,7.028884410858154,0.10164388020833333
266,7.027883052825928,0.09529622395833333
267,7.087377071380615,0.09183756510416667
268,7.062960505485535,0.09138997395833333
269,7.015332221984863,0.10127766927083333
270,7.071946144104004,0.09077962239583333
271,7.073794960975647,0.09525553385416667
272,7.039495468139648,0.10209147135416666
273,7.071294546127319,0.09859212239583334
274,7.054904460906982,0.09000651041666667
275,7.08030903339386,0.09281412760416666
276,7.036651611328125,0.09842936197916667
277,7.04303503036499,0.09724934895833334
278,7.021496295928955,0.09928385416666667
279,7.110334515571594,0.08858235677083334
280,7.083587050437927,0.09061686197916666
281,7.092721939086914,0.09663899739583333
282,7.1161171197891235,0.09236653645833334
283,7.016255021095276,0.10274251302083333
284,7.057684779167175,0.09969075520833333
285,7.074392318725586,0.09549967447916667
286,7.0109134912490845,0.09724934895833333
287,6.9838703870773315,0.09615071614583333
288,7.108824253082275,0.09883626302083333
289,6.9599668979644775,0.10392252604166667
290,7.0933016538619995,0.095703125
291,6.953632831573486,0.10005696614583333
292,7.003536701202393,0.10262044270833333
293,6.961794137954712,0.1015625
294,7.048342227935791,0.09554036458333334
295,6.937915802001953,0.10510253906249999
296,7.0699241161346436,0.09956868489583333
297,7.1267019510269165,0.09663899739583333
298,6.955735802650452,0.10030110677083334
299,7.0874422788619995,0.097900390625
300,6.955276370048523,0.10298665364583333
301,6.990044474601746,0.09712727864583334
302,6.9940056800842285,0.1011962890625
303,7.042026877403259,0.09757486979166667
304,7.000681757926941,0.10005696614583333
305,6.983371138572693,0.09696451822916666
306,6.968360543251038,0.10233561197916666
307,6.973537087440491,0.10274251302083334
308,7.129433989524841,0.09855143229166666
309,7.062466382980347,0.10188802083333333
310,6.987198829650879,0.10416666666666667
311,6.9926711320877075,0.09912109375
312,6.968188405036926,0.09501139322916666
313,6.953019022941589,0.10257975260416667
314,7.031682968139648,0.09883626302083333
315,6.997787714004517,0.10677083333333334
316,7.01703953742981,0.101806640625
317,6.984590768814087,0.10319010416666667
318,7.011934280395508,0.10066731770833333
319,6.8929831981658936,0.09952799479166667
320,7.025258898735046,0.10392252604166666
321,6.9442737102508545,0.09737141927083333
322,6.921298027038574,0.10396321614583333
323,7.015870571136475,0.0958251953125
324,6.989800214767456,0.09737141927083334
325,6.916965484619141,0.10331217447916666
326,6.959321618080139,0.09916178385416667
327,6.915075778961182,0.09667968749999999
328,6.918808341026306,0.0989990234375
329,6.864487886428833,0.10457356770833333
330,6.886375308036804,0.10437011718750001
331,6.885967254638672,0.10286458333333333
332,6.945852637290955,0.10363769531250001
333,6.891131401062012,0.10896809895833334
334,6.994399547576904,0.093994140625
335,6.902605652809143,0.09944661458333333
336,6.958268046379089,0.0994873046875
337,6.914224743843079,0.1007080078125
338,6.987829566001892,0.096435546875
339,6.911611914634705,0.10066731770833333
340,6.952551960945129,0.10506184895833333
341,6.982555150985718,0.10416666666666667
342,6.891017913818359,0.09647623697916666
343,6.907747507095337,0.1114501953125
344,6.853135943412781,0.10770670572916667
345,6.9102864265441895,0.10652669270833334
346,6.895638108253479,0.10221354166666667
347,7.037312746047974,0.10184733072916667
348,6.894088983535767,0.10738118489583333
349,6.805239200592041,0.108642578125
350,6.865758776664734,0.10701497395833333
351,6.85649049282074,0.10555013020833333
352,6.862867474555969,0.11104329427083333
353,6.834225177764893,0.1051025390625
354,6.890074372291565,0.10184733072916667
355,6.896246314048767,0.10603841145833334
356,6.932756066322327,0.09822591145833333
357,6.788256883621216,0.10746256510416667
358,6.852712512016296,0.10498046875
359,6.8840625286102295,0.1025390625
360,6.878522872924805,0.10290527343749999
361,6.902947664260864,0.10201009114583333
362,6.80015766620636,0.1025390625
363,6.936271548271179,0.099853515625
364,6.846813917160034,0.11031087239583333
365,6.79402494430542,0.109619140625
366,6.82467520236969,0.10778808593750001
367,6.814960598945618,0.10607910156250001
368,6.860189080238342,0.10685221354166666
369,6.766842722892761,0.11136881510416666
370,6.861066579818726,0.09863281250000001
371,6.845880508422852,0.10270182291666666
372,6.8217161893844604,0.1082763671875
373,6.83668053150177,0.10742187499999999
374,6.817474007606506,0.10750325520833334
375,6.904710292816162,0.09956868489583334
376,6.800036549568176,0.10888671875000001
377,6.852093577384949,0.10652669270833334
378,6.810817003250122,0.1080322265625
379,6.832398414611816,0.104248046875
380,6.841241955757141,0.105224609375
381,6.856698274612427,0.11092122395833333
382,6.851221084594727,0.10400390625
383,6.829041242599487,0.10481770833333333
384,6.783470273017883,0.11385091145833333
385,6.797055959701538,0.10457356770833333
386,6.795521259307861,0.10209147135416667
387,6.8041054010391235,0.10363769531249999
388,6.79475462436676,0.110595703125
389,6.760326623916626,0.10888671875
390,6.706660509109497,0.1124267578125
391,6.80277693271637,0.1087646484375
392,6.835596442222595,0.10677083333333334
393,6.786543369293213,0.10575358072916666
394,6.745339870452881,0.10860188802083333
395,6.799394726753235,0.10237630208333333
396,6.765839219093323,0.10734049479166667
397,6.729729413986206,0.10807291666666667
398,6.906956672668457,0.10030110677083333
399,6.849680662155151,0.1097412109375
400,6.645033121109009,0.116943359375
401,6.740605473518372,0.11442057291666667
402,6.698013663291931,0.107177734375
403,6.854121088981628,0.10262044270833334
404,6.716924071311951,0.11413574218750001
405,6.787660121917725,0.10847981770833333
406,6.679898381233215,0.1158447265625
407,6.706142067909241,0.11153157552083333
408,6.776379942893982,0.10660807291666667
409,6.8401957750320435,0.10831705729166666
410,6.771697759628296,0.11140950520833333
411,6.722376108169556,0.10563151041666667
412,6.724043369293213,0.10811360677083333
413,6.820079922676086,0.10904947916666667
414,6.808103919029236,0.10595703125
415,6.751266956329346,0.11047363281249999
416,6.702137589454651,0.11136881510416666
417,6.7389291524887085,0.11226399739583333
418,6.823591709136963,0.10782877604166667
419,6.728781223297119,0.10957845052083334
420,6.717537760734558,0.10506184895833333
421,6.741307020187378,0.11397298177083334
422,6.639326691627502,0.11657714843749999
423,6.776070833206177,0.11238606770833333
424,6.742263674736023,0.11625162760416667
425,6.757705807685852,0.10689290364583333
426,6.697175979614258,0.11588541666666667
427,6.686195731163025,0.11031087239583334
428,6.745155692100525,0.11568196614583334
429,6.727413296699524,0.11458333333333333
430,6.656335115432739,0.11234537760416666
431,6.781181216239929,0.11254882812499999
432,6.692475914955139,0.1175537109375
433,6.7309815883636475,0.1070556640625
434,6.629335880279541,0.11124674479166667
435,6.7200974225997925,0.10209147135416666
436,6.689543008804321,0.10685221354166666
437,6.634904861450195,0.11905924479166666
438,6.751288533210754,0.1151123046875
439,6.664795756340027,0.10791015625000001
440,6.700120568275452,0.10929361979166667
441,6.6969233751297,0.11523437500000001
442,6.681420803070068,0.11503092447916666
443,6.676172375679016,0.11580403645833333
444,6.757837533950806,0.10868326822916667
445,6.672348499298096,0.11775716145833334
446,6.669782757759094,0.11088053385416667
447,6.65001368522644,0.1170654296875
448,6.639602184295654,0.1219482421875
449,6.5895020961761475,0.11332194010416667
450,6.603045105934143,0.11649576822916667
451,6.61310076713562,0.11311848958333334
452,6.645747661590576,0.1146240234375
453,6.704468727111816,0.11067708333333333
454,6.630885481834412,0.117919921875
455,6.701881527900696,0.1082763671875
456,6.5914002656936646,0.11934407552083333
457,6.7194178104400635,0.1087646484375
458,6.778283596038818,0.10640462239583333
459,6.66432797908783,0.11641438802083334
460,6.683169722557068,0.1112060546875
461,6.7333914041519165,0.10917154947916667
462,6.605036616325378,0.11181640625
463,6.543802976608276,0.12101236979166669
464,6.623567461967468,0.11100260416666667
465,6.600012421607971,0.11796061197916667
466,6.640730142593384,0.1090087890625
467,6.644768238067627,0.10925292968749999
468,6.647897243499756,0.11372884114583334
469,6.718112826347351,0.11132812500000001
470,6.564497470855713,0.11625162760416666
471,6.602205753326416,0.11690266927083333
472,6.610610842704773,0.1148681640625
473,6.5586888790130615,0.11222330729166667
474,6.6109007596969604,0.11157226562500001
475,6.662614107131958,0.10994466145833333
476,6.632148265838623,0.10843912760416666
477,6.6166757345199585,0.11653645833333333
478,6.625327467918396,0.11503092447916667
479,6.605761528015137,0.1141357421875
480,6.554974675178528,0.11950683593750001
481,6.652910590171814,0.11149088541666666
482,6.590274810791016,0.11690266927083334
483,6.61658775806427,0.11010742187499999
484,6.552767753601074,0.11381022135416667
485,6.588706374168396,0.11478678385416666
486,6.610360264778137,0.1181640625
487,6.6574084758758545,0.11470540364583333
488,6.658199310302734,0.11421712239583334
489,6.59820294380188,0.11222330729166667
490,6.594174385070801,0.11572265625
491,6.700372219085693,0.11022949218750001
492,6.698394298553467,0.11169433593750001
493,6.704309940338135,0.10892740885416667
494,6.599985241889954,0.1141357421875
495,6.52642023563385,0.1214599609375
496,6.5126354694366455,0.12109375
497,6.667665958404541,0.10945638020833334
498,6.578815460205078,0.11971028645833333
499,6.608692169189453,0.11739095052083334
500,6.55680775642395,0.11824544270833334
501,6.5324718952178955,0.11372884114583333
502,6.512606859207153,0.114990234375
503,6.587841272354126,0.11515299479166667
504,6.504244923591614,0.1220703125
505,6.5797951221466064,0.119384765625
506,6.464325785636902,0.12532552083333334
507,6.510175585746765,0.12235514322916669
508,6.536447167396545,0.12276204427083334
509,6.545725107192993,0.11861165364583333
510,6.595927834510803,0.11625162760416667
511,6.552887439727783,0.11612955729166666
512,6.5362643003463745,0.11816406250000001
513,6.562293529510498,0.1126708984375
514,6.557683110237122,0.11767578125000001
515,6.640729308128357,0.1094970703125
516,6.470882177352905,0.12190755208333333
517,6.538344144821167,0.1148681640625
518,6.4913811683654785,0.12776692708333334
519,6.536800980567932,0.119873046875
520,6.529494762420654,0.11490885416666667
521,6.651682376861572,0.11539713541666667
522,6.524190425872803,0.11568196614583333
523,6.621198654174805,0.11905924479166666
524,6.604977965354919,0.11210123697916667
525,6.489311218261719,0.11250813802083333
526,6.430120468139648,0.12259928385416667
527,6.511377692222595,0.11873372395833334
528,6.454414248466492,0.11954752604166666
529,6.594018936157227,0.11153157552083333
530,6.517167687416077,0.1163330078125
531,6.495903730392456,0.11551920572916666
532,6.444025754928589,0.12154134114583333
533,6.488523483276367,0.11588541666666666
534,6.562912583351135,0.11405436197916667
535,6.5708513259887695,0.11295572916666667
536,6.500969052314758,0.11580403645833333
537,6.486090898513794,0.11673990885416667
538,6.479066729545593,0.12288411458333334
539,6.534389972686768,0.11751302083333334
540,6.46209454536438,0.11368815104166666
541,6.422380089759827,0.12239583333333334
542,6.4571709632873535,0.11442057291666666
543,6.501622676849365,0.1116943359375
544,6.537731766700745,0.11983235677083334
545,6.564935207366943,0.11844889322916666
546,6.575847864151001,0.11840820312499999
547,6.480254650115967,0.12223307291666666
548,6.446231365203857,0.12251790364583334
549,6.51278829574585,0.1195068359375
550,6.467930912971497,0.11564127604166666
551,6.477269887924194,0.12300618489583333
552,6.426280379295349,0.12255859374999999
553,6.486534118652344,0.11458333333333333
554,6.473644852638245,0.1170654296875
555,6.5162436962127686,0.1220703125
556,6.469166159629822,0.12235514322916666
557,6.399531722068787,0.121337890625
558,6.509559273719788,0.11739095052083333
559,6.658080220222473,0.11014811197916667
560,6.46399188041687,0.1199951171875
561,6.466106057167053,0.11800130208333333
562,6.437538266181946,0.1240234375
563,6.4828115701675415,0.11812337239583333
564,6.5791847705841064,0.11429850260416667
565,6.489576697349548,0.11714680989583333
566,6.456937670707703,0.12068684895833334
567,6.38678765296936,0.12422688802083333
568,6.477544665336609,0.1209716796875
569,6.502874493598938,0.1129150390625
570,6.4160144329071045,0.11824544270833333
571,6.416915655136108,0.12556966145833334
572,6.367205381393433,0.12089029947916669
573,6.3990665674209595,0.1214599609375
574,6.449219346046448,0.12076822916666667
575,6.352513074874878,0.12060546875
576,6.478454828262329,0.112060546875
577,6.441444277763367,0.11747233072916667
578,6.435537338256836,0.1197509765625
579,6.407953262329102,0.12137858072916666
580,6.431549668312073,0.12284342447916666
581,6.435834646224976,0.11909993489583333
582,6.419190406799316,0.12679036458333334
583,6.43554949760437,0.11966959635416666
584,6.472571492195129,0.12117513020833333
585,6.502090215682983,0.11844889322916666
586,6.51135778427124,0.11645507812499999
587,6.4651288986206055,0.1181640625
588,6.35577929019928,0.1165771484375
589,6.4570183753967285,0.11832682291666667
590,6.411436557769775,0.123779296875
591,6.338927984237671,0.12776692708333331
592,6.396249890327454,0.12491861979166669
593,6.420124411582947,0.12434895833333331
594,6.438588857650757,0.11934407552083331
595,6.453534126281738,0.12003580729166666
596,6.399628400802612,0.11612955729166667
597,6.4893559217453,0.11079915364583334
598,6.396622180938721,0.122314453125
599,6.434930443763733,0.12105305989583334
600,6.346556305885315,0.12764485677083334
601,6.4481810331344604,0.11352539062499999
602,6.454585075378418,0.11494954427083333
603,6.398132681846619,0.11909993489583333
604,6.419199466705322,0.119384765625
605,6.418694853782654,0.1162109375
606,6.352530837059021,0.12996419270833334
607,6.470808148384094,0.11759440104166667
608,6.421247124671936,0.11873372395833334
609,6.363243937492371,0.12194824218750001
610,6.388102889060974,0.12345377604166666
611,6.383578658103943,0.1241455078125
612,6.554624438285828,0.11368815104166667
613,6.389752745628357,0.11954752604166667
614,6.395211935043335,0.122314453125
615,6.363842964172363,0.12105305989583334
616,6.3415809869766235,0.12650553385416666
617,6.39041006565094,0.12292480468749999
618,6.433897972106934,0.12345377604166667
619,6.33763062953949,0.1243896484375
620,6.348120331764221,0.12418619791666667
621,6.348570466041565,0.12418619791666667
622,6.41103196144104,0.11857096354166666
623,6.314432740211487,0.12642415364583334
624,6.437341570854187,0.12227376302083334
625,6.422066926956177,0.12443033854166667
626,6.2516785860061646,0.13448079427083334
627,6.349424362182617,0.12593587239583331
628,6.380062699317932,0.1248779296875
629,6.367825746536255,0.12504069010416669
630,6.383539080619812,0.12410481770833331
631,6.40716290473938,0.11881510416666666
632,6.433664321899414,0.1131591796875
633,6.3508641719818115,0.11812337239583334
634,6.266062021255493,0.126220703125
635,6.423135757446289,0.12027994791666667
636,6.317505836486816,0.12646484375
637,6.387317538261414,0.1265869140625
638,6.320249080657959,0.12939453125
639,6.365074157714844,0.12227376302083333
640,6.338971853256226,0.1280517578125
641,6.307135462760925,0.121826171875
642,6.361815810203552,0.124755859375
643,6.397817492485046,0.12154134114583333
644,6.383777976036072,0.12137858072916666
645,6.255795955657959,0.127197265625
646,6.357896327972412,0.1240234375
647,6.379199504852295,0.1251220703125
648,6.423343300819397,0.12007649739583333
649,6.290634751319885,0.12556966145833334
650,6.344801425933838,0.11869303385416667
651,6.402919411659241,0.12117513020833334
652,6.413857817649841,0.12101236979166666
653,6.395289063453674,0.1241455078125
654,6.2924264669418335,0.13008626302083334
655,6.276318311691284,0.12756347656249997
656,6.349046230316162,0.12674967447916666
657,6.341521501541138,0.12166341145833333
658,6.304528474807739,0.12312825520833334
659,6.310459733009338,0.12801106770833334
660,6.208820223808289,0.12813313802083331
661,6.370893120765686,0.12333170572916666
662,6.312968611717224,0.12679036458333334
663,6.3040831089019775,0.12630208333333334
664,6.325150012969971,0.12296549479166666
665,6.205275893211365,0.13069661458333334
666,6.307279586791992,0.12666829427083334
667,6.250385165214539,0.13008626302083334
668,6.347191572189331,0.12422688802083333
669,6.28246796131134,0.12801106770833334
670,6.291085243225098,0.12740071614583334
671,6.251570224761963,0.12333170572916669
672,6.300436735153198,0.12666829427083334
673,6.384983777999878,0.1226806640625
674,6.267988920211792,0.12906901041666669
675,6.338344573974609,0.1263427734375
676,6.329628109931946,0.1180419921875
677,6.240026831626892,0.12772623697916666
678,6.30501127243042,0.12605794270833334
679,6.33163595199585,0.1173095703125
680,6.253347158432007,0.12963867187499997
681,6.336272716522217,0.12845865885416666
682,6.241451382637024,0.12837727864583334
683,6.302743196487427,0.12443033854166667
684,6.3181294202804565,0.12935384114583334
685,6.24497926235199,0.12955729166666666
686,6.305521130561829,0.1177978515625
687,6.341379523277283,0.12495930989583331
688,6.308194994926453,0.12508138020833334
689,6.387448787689209,0.11600748697916667
690,6.247802257537842,0.12703450520833331
691,6.362994313240051,0.11995442708333334
692,6.32114577293396,0.1279296875
693,6.313113451004028,0.12540690104166669
694,6.268131613731384,0.12910970052083331
695,6.252841472625732,0.13395182291666666
696,6.315568923950195,0.12211100260416667
697,6.2679283618927,0.130126953125
698,6.30254328250885,0.12540690104166666
699,6.27271831035614,0.1220703125
700,6.269220590591431,0.12837727864583331
701,6.278225302696228,0.124267578125
702,6.277345895767212,0.12296549479166666
703,6.310585975646973,0.1224365234375
704,6.23961615562439,0.12650553385416666
705,6.194867491722107,0.13179524739583334
706,6.238018870353699,0.13252766927083331
707,6.271210551261902,0.129150390625
708,6.233487606048584,0.1290283203125
709,6.2406922578811646,0.13106282552083331
710,6.357170581817627,0.12471516927083333
711,6.382213711738586,0.12312825520833333
712,6.1923346519470215,0.12752278645833334
713,6.276676058769226,0.12699381510416666
714,6.313017010688782,0.1265869140625
715,6.213583469390869,0.1307373046875
716,6.271754622459412,0.12080891927083334
717,6.246860384941101,0.12760416666666666
718,6.2934629917144775,0.1217041015625
719,6.289150714874268,0.12943522135416669
720,6.254180669784546,0.12776692708333331
721,6.230315089225769,0.12845865885416666
722,6.329336047172546,0.12316894531249999
723,6.2985453605651855,0.12296549479166666
724,6.155736327171326,0.12955729166666669
725,6.234526634216309,0.13077799479166666
726,6.241296172142029,0.13134765625
727,6.237468361854553,0.1312255859375
728,6.289168477058411,0.12308756510416669
729,6.199071526527405,0.12548828125
730,6.259317517280579,0.13081868489583334
731,6.261755347251892,0.12943522135416669
732,6.283344388008118,0.12239583333333333
733,6.188714027404785,0.1331787109375
734,6.219319701194763,0.13240559895833331
735,6.25748085975647,0.122314453125
736,6.185822486877441,0.1324462890625
737,6.1377822160720825,0.135498046875
738,6.1937644481658936,0.13346354166666666
739,6.148796558380127,0.1318359375
740,6.321809887886047,0.1253662109375
741,6.213370680809021,0.1309814453125
742,6.191687107086182,0.13126627604166669
743,6.2223182916641235,0.12788899739583331
744,6.180764198303223,0.13761393229166666
745,6.288997530937195,0.1285400390625
746,6.250733256340027,0.12772623697916669
747,6.2599440813064575,0.13057454427083331
